mesurement id;Destination;mean(avg RTT) from Gandi;mean(avg RTT) from mPlane;mean(avg RTT) from LISP-Lab;mean(avg RTT) from FranceIX;mean(avg RTT) from LIP6;variance from Gandi;variance from mPlane;variance from LISP-Lab;variance from FranceIX;variance from LIP6;Country;Continent
6963721;54.192.199.95;12.646065332057551;9.1524974187363277;23.891224284576289;15.74122334225698;107.85025172561988;21.256112389036574;0.54007641607858592;15.238982478350039;0.1685355845180998;498884.24866569857;US;NA
6964078;85.111.30.111;85.584938053290145;60.434474376419217;67.783429267289804;55.813398950112081;240.72648394613606;10759.441291555206;27.567758143581226;14.91951894456202;16.541000436626408;339667.19359605294;TR;AS
6964176;161.69.25.181;122.6009587657467;122.49723037444272;138.48134921070925;119.23172895446255;211.7993146906079;1187.7704643670322;2.1201096494355496;162.07135989120749;12.98879653529843;1493354.281403651;US;NA
6963747;104.20.60.241;34.105330579457558;2.3124402874682168;36.639187651807944;1.4624563307490313;78.53083611983682;25117.995442627442;1.93396719543711;14.980110349166578;2.9967647564205504;10272.881645488917;US;NA
6964014;104.16.50.136;9.0421064870369978;6.8265132394997323;36.42697556747212;6.9228774110798934;74.02458104333968;173.34290832667634;17.436083533388373;19.207338592122916;26.034067541288305;2183.3456176756472;US;NA
6964449;151.101.16.144;14.365030578774055;8.3175868419828891;25.349665299206453;9.2289356905085551;207.48242507007436;222.456354446208;2.6779643329824574;13.341342214143863;162.35772297151709;773639.1000166093;US;NA
6963487;61.135.157.156;444.84189713452338;367.83464408723091;391.18664339865046;379.21100122773942;581.74159311375422;20103.577589844266;1348.0396861769757;1870.0546193433754;2325.9530970397786;2832807.9944678764;CN;AS
6963780;23.200.86.143;7.2238399418364656;1.5754979828485458;10.538661032809841;1.7381529395986577;203.76498823414539;131.22238977836156;0.64111443406349333;12.006158912409965;0.26667966227571366;66762.860699899102;FR;EU
6963838;117.21.226.199;391.24889355734717;382.42058921530412;392.35259226061902;325.2726989669693;390.66444491244391;6702.5397676627817;2822.0147294670292;4628.7465137357221;563.11438328511747;1525.7409978649414;CN;AS
6963974;104.20.94.121;11.195909533611204;2.28182654295028;37.276125721289212;1.4998192833794115;102.76440977286568;1538.6585044228425;1.7741286083801975;20.564390101684246;2.7977418662931428;310204.56294186058;US;NA
6963611;123.30.175.29;269.23397239334457;301.58285678324091;333.80110759715029;284.5097962996503;362.16733508896112;607.34182528379711;607.35906673742227;1260.2236508395749;283.05209299692439;3363.3914662820589;VN;AS
6963577;133.237.48.124;243.1675642246764;235.96937643552556;299.74362804539658;262.13389950810949;286.21233685928712;2915.6488862325446;153.07397365232819;54.755748292404505;35.154090528437806;91.32813618878167;JP;AS
6964242;194.158.2.5;52.728834831865449;1.7104873143278947;20.777611394737544;22.448992242104211;120.75140354093297;31144.267513918556;0.34828209474093569;27.95966757720943;0.67914572908962967;771647.19951613108;CH;EU
6963854;213.180.141.140;44.305827346388256;38.65443134498755;53.392144322843492;38.528037940793006;212.5280940022825;137.45379314987667;15.475504624787622;112.79122699520192;20.078828403414775;559712.89307234017;PL;EU
6963743;151.101.65.69;10.837113064204486;1.7634154177654353;25.493526169741951;1.4475935813562004;135.03173592339419;8.5389028416185866;0.83302468101830918;10.66792277052358;0.12802735704483981;1579205.7851026631;US;NA
6963657;104.20.77.29;17.453369800570226;2.3658729103038167;37.556824414759355;1.3612002290110685;160.69437393944236;4476.0193713610242;2.3628103695998166;33.271701541276535;2.7637876342430485;1535069.0263160157;US;NA
6963663;120.24.248.50;459.70024574501997;431.95174569389837;382.5861848920996;311.83561845818724;569.72799555295228;1439.3186508066417;4128.6827680324313;2735.5872583451805;236.10321521331815;2562715.2367707621;CN;AS
6964104;104.19.142.70;11.484712658788713;6.7901170953650913;36.221340570865351;6.9318415170587917;110.90158286447429;1005.499237251252;26.007571340727136;11.17349177727276;26.289037597351804;674760.04266334127;US;NA
6963800;104.70.242.123;16.516440711018905;9.3730445518211489;51.370890816992016;9.1979335994393558;195.96877433794819;886.90421076444125;1.3198815568058191;18.681877844390094;4.3874702543320696;363189.29578021693;US;NA
6964316;138.101.8.100;250.39011141691051;218.38321175122684;257.18815642781789;254.20788594925969;266.66388278602983;319.24087359105209;9.1413909579741439;13.851763486359811;9.554211959705686;18327.030500914989;JP;AS
6963960;74.115.50.109;149.35435849625563;143.5457275374396;175.53207895130899;147.55448014420787;229.48188994961657;1354.0159026012379;4.6168114266247429;17.037752144417496;58.268760666028186;235569.64573605752;US;NA
6964140;149.154.167.99;37.113985427695212;16.611073220657044;28.718352323942394;11.944707274176057;192.41759008332255;663.38839877246437;14.458217428780774;22.470773314713522;3.1542504474266129;820893.09757596441;GB;EU
6964288;104.16.29.30;14.321727932812403;6.9433279844957365;36.82602305555524;7.1365310368230626;111.03489719417983;1394.4086635406752;17.996661666667165;26.518655512821333;32.098126337537416;811660.28479688684;US;NA
6963749;104.156.81.217;21.376626700326327;1.8489407915513927;26.479993421542201;1.6867016318491643;90.910175419627151;1918.5930326287337;0.40395811205091908;47.155777503508645;4.0662524388639696;185241.33716896811;US;NA
6964328;42.121.252.58;365.11811041970213;397.09303151337048;349.06899849740677;346.26840505526945;395.38562088254406;2407.7718444345105;3441.3632895555565;2278.9947963137743;3013.9555062480408;153832.79245305969;CN;AS
6964116;178.33.165.129;9.2439743854664105;4.923080735044616;26.449481405983075;4.8013614880338471;173.75938974444614;1486.9328063389578;0.24747068827462426;13.680852573958671;0.086085721112129782;56023.53699675043;ES;EU
6963852;184.51.148.152;73.018339850023182;1.7557513948489269;12.921771478301574;1.8695440948971387;147.14447839986923;55371.59420083779;0.35562473684198587;9.7416928763551791;0.10593969866332371;14414.219668349584;NL;EU
6964128;104.16.32.27;8.7278726163493268;6.8157619362053898;36.157331001795683;7.7011305956876015;69.780858856239618;97.245167185059941;17.338898351469592;12.654260683739846;89.549399071800195;1595.5535772350934;US;NA
6964234;5.135.203.40;30.24771797764981;11.16377483397337;26.203598183269538;11.048586206257088;286.27552884927587;4343.8062213893018;44.140980729694363;9.8174585424963023;16.936815413802208;1822569.8932403249;FR;EU
6963661;219.85.79.131;287.99796451177315;277.12628162933811;298.83431599230056;285.87390122038153;331.80438865390613;17897.400098097205;237.32325732595999;94.612722706537539;24.708638944623299;10836.123422032228;TW;AS
6964152;23.248.160.250;271.53901931954255;285.2781420651425;302.43680492527125;283.80337058890575;316.27263655443221;176.19816115041826;177.53512855921554;317.3586162347159;115.41920903454627;181040.95392332037;US;NA
6964415;209.104.56.26;88.986639746832907;79.02214069034207;95.271546788561182;79.476614070791427;167.53646790342756;133.78551369386616;3.7141262294191586;43.385660782218736;10.880652762422859;16809.827768680771;US;NA
6964304;222.158.213.148;267.79366020665617;244.29259521818142;313.15193171924449;273.01430712302368;307.43549985563095;6615.5860842828188;11.070765314843021;678.81814685591462;60.730962729530624;163813.12824026274;JP;AS
6964457;104.156.81.70;10.317829449737303;1.9378189021161374;25.578582257494705;2.0116756084642859;121.52324820193651;3.1876771099935133;1.2262744622198551;11.848790666879776;113.69233865221807;1061514.0300151419;US;NA
6963834;123.103.57.11;405.05492821435843;340.68104143321983;271.41013531879219;388.09315363176961;386.38013135115062;3150.6929721936917;4038.7083966490968;1078.6764095100559;2392.1905039897583;38070.88644932719;CN;AS
6964306;95.142.199.215;68.742750318603782;51.319498085553981;84.609658415148814;50.424187229079386;193.44764162855256;3498.1902866884739;83.077627177926786;56.299866533810118;33.827483609786917;1100.2979320808311;RU;EU
6963931;59.151.116.98;280.47049418076904;320.38804189434649;300.31269445304792;315.74305676806762;359.06356989479718;317.38887029379828;94.147929061046497;402.11900364293462;354.48243011548215;4419.7249169993729;CN;AS
6964082;213.92.16.101;58.958406608784877;34.713388788516241;40.47460197946009;42.081885631186971;223.98192423831091;13006.225551442627;2.0525143314100505;128.22103593741136;10.166656176882261;71325.889318226167;IT;EU
6963798;193.252.148.140;26.446451523342155;14.614240450513305;17.156261510270028;14.579294754434592;178.75335539539915;1344.9136644586374;0.39580273837416097;12.075929040374477;33.164037410041871;335999.48104415898;FR;EU
6964178;91.216.63.240;33.570425208429349;17.257480079554654;52.38775190533007;31.716839741447256;200.97883898328402;1733.9663530189498;1.5670923656311191;166.20919449407259;23.673248953453061;178795.57502258924;ES;EU
6963697;93.184.220.127;21.103242067559016;1.5203715051971045;23.754153656275726;2.2079893838175946;106.55127292055502;8160.3647893986627;0.59040921104932231;12.219515490648558;6.5847888401978754;30565.122355594947;US;NA
6963681;42.236.9.70;412.17076598468151;388.59662748370386;401.57626445763123;382.90443158055581;476.2626059054748;5184.1181304711845;2632.300463088839;595.04915788281028;2959.9498112413162;128786.25896332707;CN;AS
6964476;199.182.216.166;136.59400787089521;148.61661472616518;168.61819338661456;129.94065809176197;202.03650448105327;208.85782576320852;2.8228128784455566;41.440942290271707;12.298608808835445;330060.75613463356;CA;NA
6963533;78.140.191.70;75.919149485081817;16.928445418414963;30.584343488344892;12.90224490839049;98.747065125460011;12339.172014179576;0.52421621842902832;35.96725239275515;8.9073451562467199;335043.48769844288;NL;EU
6963953;54.230.196.80;22.995457922806057;9.1385864517539481;23.606676309210261;15.847813564035526;105.63890253148236;8755.3263676896549;0.54795068486659104;16.03972425599132;0.098992857729950312;528070.56524274067;US;NA
6963725;104.103.89.231;41.729168472347929;27.10848067972212;45.59055457757281;25.113663695085485;248.5299993283364;7020.0273605877583;3.5588872761011014;13.263229882457814;12.328089004551552;175826.89555942267;US;NA
6963621;212.58.244.22;18.539629490400845;8.0423744850200833;40.607504379681316;9.907439358616994;165.82499839091852;1406.6010290338636;0.080771268375779817;22.423666960197433;5.5552960156132798;36765.390176538036;GB;EU
6964182;2.19.231.10;9.9839937265827849;1.7087841181425316;10.80312993248962;2.079025543459494;164.65650727261266;1088.4877666907116;0.1319443358243364;16.342947950741909;19.618787329089777;94425.848272597927;US;NA
6963579;208.82.237.129;81.626658158641177;79.053518083778883;97.721719028520056;88.342104291443576;195.19169746761233;8.9895669218397174;0.13813644225051838;21.455153273242775;1165.5683818120731;1591226.8189451615;US;NA
6963481;91.198.174.192;27.644476350608123;12.669872103174368;31.10944307656429;11.815038195612184;163.60529020540199;3496.1215679936518;0.53581308906905056;68.004763124983555;0.24266174089506176;1509.6426377829609;NL;EU
6963513;198.41.209.138;32.208094040957157;64.210485002339055;37.99294656132809;7.0198874779973321;85.145939294946487;14077.675854428646;2649.1728516131166;259.62618927117165;25.657027141866376;538.20121962600945;US;NA
6963679;186.192.90.5;234.0090330412377;197.86369044303655;235.65795950302532;223.00504468261886;370.67969769712658;479.01801179748344;190.74364849746206;190.50838051151601;73.098559949101571;575017.72705738025;BR;SA
6963962;104.156.81.84;29.460821106959195;1.8839595945086207;26.043179907406703;1.5583960721576626;131.65840335887836;6449.4077913399378;0.32277321700791589;12.929656390502711;0.11718322228740526;1145112.0745986854;US;NA
6963996;104.31.83.13;5.9402783016299301;2.1642859650337063;36.481762024476225;1.4946906755262936;73.140075220507683;80.792815305146661;1.6594814199174113;23.091257906332608;4.4020842027539633;10983.377053751405;US;NA
6963573;184.173.147.39;111.60634304625333;81.368123124445077;101.78462969332988;90.72076019644561;164.42366282486933;51.840831934091945;9.2210987752644993;20.629367922629299;38.011091271395635;3627.2484129103173;US;NA
6963541;151.101.60.193;41.846321477710468;9.0754014373395346;39.960375468347287;9.247851222868217;143.97953580007945;15919.475345351982;4.3432114913674695;16.477515228634889;0.74454914245305948;4077.8831573663974;US;NA
