mesurement id;Destination;median(max RTT) from Gandi;median(max RTT) from mPlane;median(max RTT) from FranceIX;median(max RTT) from LISP-Lab;median(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6963755;210.129.120.43;235.07179099999999;233.20345499999999;236.63786500000001;268.36021499999998;262.35576500000002;102.34371301406775;293.04417479699265;306.65353769802567;32.60666880915926;7236649.1852778159;JP;AS
6963505;77.88.55.50;54.467339000000003;44.015855000000002;41.967314999999999;74.639335000000003;186.91664599999999;300.08360784771452;10.996891127807656;1342.909589856152;319.34348960895176;99629.707246899095;RU;EU
6964272;113.240.254.10;435.08437549999996;370.70976000000002;339.95284749999996;365.98872749999998;382.89377300000001;6160.3084153373075;4296.1192629112802;293.36354854900134;4287.7423966096194;26646.049425503334;CN;AS
6963864;104.85.66.52;13.2867865;10.822545000000002;1.6501839999999999;10.2549525;322.89568050000003;2175.7280542981266;55.565760898377256;25.43471296227337;16.485461451336668;3948938.9488541265;US;NA
6963563;217.20.155.58;64.320780999999997;61.917195;55.572443;79.125500000000002;239.77963199999999;50717.01021578793;32.366848289435538;1259.0089449662603;595.32945902233496;3488898.5028007114;RU;EU
6964375;170.146.93.56;104.459541;92.461735000000004;99.232405999999997;106.636965;151.03260700000001;82419.955501397038;30.551040993192654;144.65671115860917;390.6820551512061;1140.7246966590369;US;NA
6963848;103.25.22.168;368.98490600000002;288.94341500000002;362.90919500000001;252.12912499999999;337.57369999999997;17175.499931828985;964.15298610687512;2123.0766198230122;1224.7650255141073;188977.88476149045;CN;AS
6964088;104.16.165.50;11.001602;10.46827;11.362043;36.359110000000001;98.032915000000003;4755.3000330306013;31.007041486066562;38.454996457990589;44.734246888127835;28464.83200782596;US;NA
6963860;185.31.26.232;37.868167999999997;29.208625000000001;41.150615500000001;110.566805;186.03805399999999;25448.462039580147;15.382122272274753;185.41817082062448;109.90857886262486;9757.068607729434;PL;EU
6963581;23.103.183.15;180.19856399999998;238.32536500000001;179.93084250000001;176.9283125;280.95903250000003;46992.576484496647;159.38396919404488;315.81990735101283;777.4241807200126;29155.769601371881;US;NA
6963836;104.16.52.162;10.478593999999999;10.49194;11.282341000000001;35.99682;64.711692999999997;266.63186826963585;19.769608412127088;26.548469269126105;15.296841814197313;5067964.5093952594;US;NA
6963881;62.153.159.92;15.597315;14.578620000000001;15.570482999999999;26.354220000000002;140.454172;213.989879594397;0.32514796517208883;733.12086107818016;20.193998132064056;59850.039439505163;DE;EU
6964020;151.101.129.34;19.841284000000002;1.9978275000000001;1.5494115000000002;25.814129999999999;101.0607565;86045.403768709657;3.6133427032454044;627.72510390299021;158.61317735188473;53111.481524252762;US;NA
6963693;124.95.181.184;399.54747200000003;305.84858500000001;411.56185900000003;401.76229000000001;472.69411100000002;26636.556375762833;1222.7207459659503;2693.3316941120797;3679.9538017780037;169100.3720122666;CN;AS
6963868;91.198.174.192;12.518018999999999;12.51079;11.758164000000001;29.025982499999998;154.42870350000001;6767.3230912553463;23.101585306121116;1.0182795735317094;106.81821715981901;285483.51949894015;NL;EU
6964194;104.16.10.104;12.402435000000001;10.52026;11.378902999999999;36.413924999999999;79.901967999999997;2573.8023219792199;19.853710915229968;1494.7525204520562;57.346588870160879;1026515.1916749022;US;NA
6963539;216.58.208.233;2.5766399999999998;1.8596299999999999;1.8453059999999999;20.053909999999998;100.260885;7305.0462870836782;3.8870213510278302;2.4402975217319871;82.876829698773221;27249.231538510357;US;NA
6963927;104.101.166.212;2.7747850000000001;1.8692725000000001;1.5449165;12.325105000000001;93.158802500000007;167340.7157541741;2.4414811164281707;0.53308416453392504;398.05549829950041;3990.1218568897566;US;NA
6963567;31.192.120.36;16.3641635;15.051137499999999;11.365135500000001;25.495942499999998;106.25973350000001;2060.9366052921273;0.19832069485013032;4.0503600409520724;1800.3986736461484;5657601.1771572893;NL;EU
6964419;213.180.193.50;53.956235000000007;60.4349025;51.322729499999994;74.420922499999989;187.09866199999999;28048.10718798577;0.95484604044999244;42.858535279871703;37.220881223674404;4422.6113586781848;RU;EU
6964150;59.106.194.19;239.54923200000002;244.72181499999999;254.163431;297.8193;301.57138900000001;92005.589586101254;68.622247381464859;412.24708372266372;1436.99106774252;5303470.9670785656;JP;AS
6963992;163.172.21.184;6.8528659999999997;2.033045;1.5160709999999999;15.361615;64.201740999999998;2073.7090283093644;2.4395450276204511;517.83791906491069;102.11216265376498;3849997.4619230563;GB;EU
6963565;192.30.253.112;89.127954000000003;78.887680000000003;79.847673;95.435490000000001;163.35286500000001;636.42388832558368;51.033145877122337;205.5394397781036;1357.7875726272041;5584202.5377298547;US;NA
6964425;104.20.86.35;2.0805129999999998;1.9773350000000001;1.1701649999999999;36.092595000000003;64.955916999999999;57834.696852437388;2.6253469462740382;3479.8949848979009;39.19334006604813;5344.2096428080531;US;NA
6963719;104.156.81.67;19.937283999999998;2.0433650000000001;1.552694;25.96632;84.270353;10043.463035066465;4.238170218900013;130.8591377177296;173.83793828709099;62135.288335363024;US;NA
6964066;66.235.120.94;86.100497499999989;78.807922499999989;78.7298495;95.467765;150.56105400000001;9113.2498997020884;37.180141508945042;168.52215791392427;1256.2908741207671;2289420.5294637014;US;NA
6964168;206.131.180.21;152.815518;143.11691250000001;172.56938100000002;174.0458375;172.33462650000001;353.08743303512017;41.358332570285135;92.411521774121837;1221.1617399296942;172046.3205753823;US;NA
