mesurement id;Destination;mean(min RTT) from Gandi;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;mean(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964280;5.79.69.118;38.751657659259259;16.736081111111112;14.129242361481483;28.206654370370369;81.792890324444443;0.17880932945662764;0.17155133935520991;0.032338530222503402;14.332108297871935;1215.1314416480054;NL;EU
6963713;42.156.162.55;384.50640223731347;383.23674508208956;298.52310798507466;362.95717142537313;344.73223600895528;5299.5976842993623;4960.3603145188708;506.36493829501194;2667.843041265849;2459.9143546442156;CN;AS
6963655;223.223.182.210;331.86647648031493;347.74791054330711;415.13804698897633;269.93649310236219;312.74531049133856;691.71199853736334;1344.5126035983226;2526.4240484833686;816.63604395143568;12071.949657816791;CN;AS
6964214;172.217.16.68;7.0153239028475713;2.0631198994974871;1.6576066415410387;20.254381700167503;150.66826936180902;277.39527018231934;0.040925830326036791;0.020511105126236669;6.2688283653710197;45827.894796898145;US;NA
6963583;111.206.227.118;425.2722012732919;347.05477494565218;394.63370399844717;376.05361285714287;481.84707799844728;24064.409414782971;1632.1501195237181;2180.4242474449297;1582.8679637308396;3736.093855858197;CN;AS
6964034;121.14.241.75;392.56825969778475;387.47243887658226;302.16075634018983;354.53372393987337;343.75097883069617;45205.699362486092;2584.5329332050537;182.05768700286177;3809.0886410421308;21541.908100258093;CN;AS
6963772;104.20.93.127;4.7079186980337075;2.0467589887640445;1.3178689943820223;36.156545372191012;83.632736998595504;26.694045888852624;1.7394603690767163;2.4608197000898677;11.421779434377566;472.56510618335261;US;NA
6964238;120.134.33.10;298.47604285915492;328.61988881690138;314.24952404788729;311.0944843802817;372.75083487323946;47.069749486714727;8.7550478991056409;261.35545505928201;614.03999284516556;441.79770760999099;CN;AS
6964204;151.101.129.34;14.855882373182553;1.6770119951534732;1.3006788465266559;25.498458642972537;66.43977787237479;858.58832940460911;0.037151926191940202;0.016245125558278544;7.894199652312861;35.625256396732595;US;NA
6964080;68.233.77.233;99.784606122568093;95.515195048638134;95.44015811673151;124.73753012645913;150.70182249610895;264.58745442976078;11.50580025988312;10.6490419590681;28.394953062840795;360.62151803295183;US;NA
6963796;82.165.230.17;41.061576785613539;23.868384866008459;17.556406771509167;37.377035916784202;134.16687332299011;7204.1690440417824;0.053487277991272605;190.90743852245598;7.3938670081002869;2694.4284782010859;DE;EU
6964160;92.122.19.40;15.853783560253699;8.5362996194503165;9.1634484587737859;20.117408784355181;169.09413202537002;1053.358210864222;0.70906640665397791;0.63731951685231591;6.4723188330556578;28117.048663833873;GB;EU
6964290;165.254.226.65;157.64676426631854;158.76449882506526;164.13394079112271;179.03089882506526;180.57916456135769;1.8110549490545835;0.088901889977079165;46.709977661145849;6.4199736221978378;1363.0305872360668;US;NA
6964100;104.20.69.204;3.6238029323076919;2.0607957538461541;1.2988454907692308;36.320704130769229;93.131678181538462;6.6351909953567043;1.8487487517152004;2.6831758348748003;9.7575129719874365;1575.0924229675898;US;NA
6964170;204.155.149.139;111.57131908923884;112.17253883202099;129.37451898950133;143.42124003937008;168.16179963254592;3.6760965728632558;0.87614032777757289;0.3515279773673437;8.5062032647411456;1139.0513225656443;US;NA
6964190;202.102.90.109;412.3763098212479;438.24069014333895;362.16064805059023;434.04601163575035;464.25911313322092;4943.2434243061698;5283.6006153246426;3219.9929112018167;7811.3901998639176;12527.99818577967;CN;AS
