mesurement id;Destination;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5277004;23.205.220.82;16.874608944954129;16.43631774006116;38.307564418960247;0.16052374794024774;8.5624620611411721;47.749943619016641
5276551;88.208.18.30;12.99165053030303;10.31310366969697;31.169500030303027;0.05451010161388542;0.038096110329184828;19.062514499481818
5277305;54.230.197.250;11.629729553846154;14.272721415384613;33.328298676923076;0.18178535412849328;1.8601425516717938;51.83627192856671
5276650;124.95.181.184;306.5895594871796;387.91715726495727;372.04553111111113;156.31459593689672;1686.102699351004;324.96857440797737
5277386;81.171.123.200;18.522350058997052;35.482486233038351;44.086744026548672;8.1449190157964573;3.4728522346790167;20.085054360735779
5277028;54.251.103.25;245.79987646341468;194.98828657317074;221.24086423780486;5.4079095682807843;0.88701614242778615;78.840984088290583
5276872;58.68.250.146;394.37986125748506;301.58105582634732;276.78592208083836;15.293456263131207;160.66477343019389;397.20627095905792
5276505;52.41.146.181;154.18453347633135;144.27201547633135;176.7207671005917;0.4737495015601782;14.58946469359811;165.89394206870625
5277325;141.0.173.22;14.334918687315636;11.740946194690267;29.608292433628321;0.085453886673866788;0.33517090721550191;47.103784550993119
5277203;103.6.0.2;265.75194899408285;201.60575675147928;222.68455928994086;2.3886539288299082;17.976216082371863;39.877066570717986
5277251;124.153.64.100;108.83122334808257;112.13003284365782;140.11979936578172;1.1120368275003683;0.099413059492497652;22.413273265804978
5277107;59.106.194.19;262.41945949386502;253.88949372392636;283.94650972392634;5.9953115225944513;30.847872136001737;13.516946771447001
5276808;107.154.110.40;97.826901946902652;98.574048058997064;164.70944250737466;6.3730506259096318;16.410463595319065;8.9974346001888481
5277427;104.16.4.13;1.9929480383480824;1.0766630560471975;24.426605058997048;0.19161360894976553;0.011787061682182697;17.084390248952801
5276487;172.217.19.131;1.9476916360856267;1.2724410061162079;25.691982859327222;0.04950739956437214;0.010780894295168158;8.711067373649545
5277201;194.158.2.5;1.263160137614679;22.115866896024464;38.693190886850154;0.049926135507702751;0.4760922106796221;25.641927532759912
5276701;151.101.65.69;8.6671797085889555;10.927116156441718;23.848459432515334;0.018727720174685016;1.1208958185721445;11.145265914496534
5276765;54.235.145.223;79.33464454277285;86.419729460176995;105.85865410029497;0.057019234279953063;1.0404372031219005;11.577829327150296
5276444;54.236.213.89;78.872543516819576;79.376563275229344;104.56019363914372;0.072324464199558389;0.44027244847819902;16.982150948436299
5277036;68.233.77.233;96.229171314984697;105.38307578899081;135.16958142201835;34.486472216298729;36.162833985061916;34.419000350023744
5276719;104.20.29.48;1.7867840729483282;1.0812689604863222;23.98220898176292;0.082750603244505325;0.019889555930974124;8.8940523007420484
5277205;216.251.127.130;147.23272055045871;158.94832365749232;164.93875626911316;0.50563003806957418;43.709262734464055;10.311985280271243
5276707;104.156.81.217;8.3461843067846626;10.624020327433628;24.313723834808261;0.052243007103870497;1.0542574198453765;11.669310551042964
5276648;123.126.98.150;391.14722611111114;368.38122875308642;404.28425799382717;3077.5999844526054;2247.2157804427184;2652.5870791910543
5276612;223.223.182.210;379.87522680511182;365.85273725878596;281.33913996805114;3240.3859655755937;1885.7336705340178;85.288242351941079
5277211;75.98.93.51;155.82718315634216;158.44407155457228;184.2178707817109;20.008114993299188;11.86046102539785;9.9906995755627328
5276579;172.217.19.131;1.937799159021407;1.2512175412844038;26.09376266055046;0.065538126095240776;0.01395481240673759;34.446618698457137
5276436;172.217.19.131;1.9395822865853658;1.2115958475609758;25.678645396341459;0.046391232628460552;0.0057259375388974947;10.527205414339935
5277074;54.230.197.112;11.638489410029498;14.693779640117993;32.804267876106195;0.25721008408165791;1.8725015146471979;13.629352686391799
5276602;110.76.19.33;352.43774049844239;291.81116174143301;381.26358129283489;1367.1315612881017;637.55404685051735;2008.7890049806067
5276942;172.217.19.131;1.8949592813455658;1.2744703180428134;25.888218562691133;0.068093642943749588;0.010839263205745943;12.037550382547018
5276673;172.217.19.142;1.9046448932926832;1.4068788993902439;25.303319832317069;0.030105487476589223;0.009591339115425852;9.7219258240800777
5277050;151.101.128.175;8.6748006116207943;10.852122229357798;24.070353883792045;0.035076203093968437;1.1607993345927026;11.73656926544424
5276958;46.20.153.2;71.799178554572265;64.233056831858406;69.259710398230084;24.525646109866937;29.611753009329885;41.235008049862152
5277093;69.89.69.99;161.1538539296636;141.09352596941895;178.74384493883792;76.58447113284825;108.50457605310012;100.16473306586788
5277022;66.235.120.94;78.787700324483779;79.528495277286126;98.068455457227145;0.1077257550531394;0.01426338568729181;9.9508181378867384
5276956;101.201.172.229;304.41364493808049;285.83307244272447;202.36648199690401;638.21497368128087;822.62963192654036;564.92659049315694
5276565;202.108.8.82;392.78136767164176;387.00784969850747;427.64563892537313;4137.7980580052727;1999.7897068430559;2875.3440326650857
5277195;120.138.69.70;330.8863669155844;328.61432632142856;332.19290827922083;3540.549821894761;5062.1891857741684;4290.2463027406757
5277333;170.146.93.56;91.94516146969697;92.067678651515152;111.18844725757576;0.062494319358824907;0.31880455750088132;11.706484481323008
5277253;209.58.128.90;145.24995821533923;144.30002770206488;178.75695213864304;30.851095637955591;0.32737809818209745;19.16223900027736
5276509;198.11.132.250;144.09413441002951;143.09439631268438;187.37597523598819;29.978284297540068;5.5683029146818983;59.083665335947892
5277372;111.206.208.220;353.46538648036261;380.4608547854985;442.84818856495463;2756.3629675171469;1502.032802896875;2626.3698673554895
5277299;210.224.168.100;254.73627766871161;264.82416861963191;301.00139561349692;0.46559174326833841;118.09434884983295;14.252912133029231
5277082;172.217.16.67;1.9434894395280233;1.6092101976401183;25.758058303834808;0.078149764553373191;0.013076041354896041;11.003066697267846
5276844;104.18.56.71;1.9206097640117996;1.0893645752212389;24.373205427728614;0.12460434787649297;0.010062423082468531;10.700795306490893
5276886;218.211.33.75;275.73412716923076;255.50038319999996;315.17531493846155;11.372632931451687;37.264851534030662;19.108813759647681
5276725;104.94.192.167;1.9036385213414633;1.2079489969512194;35.266330259146343;0.047915009877310524;0.011661559345204259;26.394271172368907
5276976;151.101.129.34;8.7049866257668711;10.889788754601227;23.97879332822086;0.022468678200577737;1.0453804875437374;9.9366558582308695
5276535;111.206.227.118;359.01151425149698;374.03038757485029;402.79731440119764;3093.1105912588855;1832.9326205622519;2659.5743054826326
5276731;203.190.242.69;272.06073941717796;212.34161133742333;221.57995197852759;32.420940940006261;49.912194972282435;37.694675116347533
5276683;104.103.89.231;28.521113377581123;24.527560622418878;36.900166651917402;0.041642791311084552;0.8966417051622998;16.408836385294027
5277166;216.200.199.56;142.82067892330383;145.64229049852509;161.9313031858407;3.5974495751691205;12.585728676249158;13.495430764040291
5276523;216.58.211.105;1.9684351376146787;1.7608431467889909;26.059624327217129;0.25744164939088326;0.019893055977837779;41.284353031033199
5276677;104.156.81.67;8.7732663569321527;10.663567601769911;24.023441784660768;0.049489012819545146;0.99491010165751992;10.928724728940253
5276596;104.20.0.4;1.9619394970414201;1.0916500591715976;24.095269201183434;0.2145923362503388;0.012903697110872239;9.4699265735493601
5276711;104.16.254.64;1.8132790117994102;1.1249154483775812;24.195119808259584;0.053978765188625245;0.012409306679344681;10.767790495291779
5276828;104.16.123.108;1.9176271976401182;1.0978620707964601;24.302673480825955;0.12163667673639457;0.011452833451481716;11.623683443974167
5276840;172.217.19.131;1.9084542575757575;1.2249664424242424;25.84077048484848;0.19551389251543363;0.012844761907307293;10.483619430549462
5276695;54.223.189.245;322.86096492469875;282.22717911445784;282.71547593373492;990.51942240134031;474.87656575594059;593.57516841901565
5276432;140.205.220.96;363.88320764406785;358.52003357288135;357.04117667796606;664.53098619858872;3313.5020760853331;304.47448747138623
5277447;104.20.51.56;1.8172384513274336;1.0938177669616518;24.250948687315631;0.11273136575696741;0.012212981312485516;11.541159369333601
5276721;104.19.206.29;1.9143757208588958;1.090092926380368;24.202329110429449;0.058231707262287116;0.0097688440064485696;9.0253339742485945
5276862;176.53.43.6;49.45907463076923;49.878492473846151;67.921789846153857;12.093032456791095;14.174270886007132;11.105442920183361
5276906;124.243.192.30;420.95385347692314;261.93399763692304;308.00850809230775;1096.6899778918144;619.87086441329825;1472.6325480953224
5276545;103.23.108.107;281.79741521341464;275.67242307012191;305.73209461890241;0.45389192402708911;443.5399100527236;15.724557209502361
5276491;216.58.208.233;7.3654085168195724;7.1965070795107033;31.379459403669724;472.71346442019222;479.63103125647069;479.2604889703
5277066;125.6.149.67;247.03009775811208;272.36167884070795;275.71726483775814;0.3395469192523472;1.4493075165427061;42.465164026548265
5277088;62.138.116.25;17.200459984662576;21.250179144171781;34.854783450920245;0.28977904532292936;13.878093691410767;9.8300521458973726
5276856;109.71.160.200;12.404231725663717;6.382175401179941;26.844399498525075;5.5807670752941476;4.8377626453583034;11.062858876679689
5277070;203.183.234.2;242.23383008849558;228.72681949262537;275.59804980825965;26.760587511275215;0.88755026233849166;50.075604267004785
5277184;104.20.11.85;1.945536524390244;1.101844094512195;24.304398902439022;0.062169059014749409;0.012317112492286798;11.796338319949866
5276842;125.6.146.13;258.77694032448375;265.2150401917404;259.71958249262536;0.15076402530874466;3.3981600049773184;9.1937970813819145
5276777;82.165.229.87;9.3202432208588952;11.15261013803681;25.158584923312883;0.04588014329039293;0.01623765950313125;30.694174032329364
5276466;94.100.180.200;59.069688298816558;49.789334964497037;62.873577144970426;19.315849600501029;0.35066523656596305;10.247186572583047
5277413;104.20.86.35;2.0309567699115045;1.1177305339233039;24.708030280235988;0.43562543477105614;0.011914132575487787;39.828416643467996
5276763;104.16.85.202;1.8543963914373087;1.1085447675840978;24.429517798165136;0.45104066302872142;0.015446778751566779;24.301086710991477
5276982;104.16.59.133;1.9352461651917405;1.0807638554572272;24.00085867256637;0.16219766915682815;0.0099987964946133268;10.466115278592781
5276521;172.217.19.131;1.9595864373088681;1.3055126941896025;25.732409602446488;0.074228289453438734;0.011909508805967641;9.6570372237428099
5276978;81.19.82.10;57.279858713017752;51.912817357988175;61.832849201183443;0.15759340316291456;1.5729660018792886;9.5546220780495084
5276451;77.88.55.50;40.110481405325437;40.929213334319527;62.342502958579878;4.5196068472528337;0.55600009365332304;10.08718940928089
5276757;104.70.242.123;8.723443801775149;9.5942226213017747;35.641985162721895;0.033049604058845335;0.022084010765460141;13.049584339820756
5276850;172.217.19.131;1.9143491131498471;2.4996153639143728;26.231910535168197;0.063072670824289939;483.43067809204092;41.398880050789685
5277259;23.235.33.134;8.7124671533923301;10.573188864306784;23.99354669616519;0.10504602400952219;0.98520629311769847;10.847466077720204
5276741;23.200.86.152;1.5961579056047197;1.6482535870206487;15.643377286135692;0.12948722903425658;0.016073326949917942;9.8022027663368831
