mesurement id;Destination;median(avg RTT) from mPlane;median(avg RTT) from FranceIX;median(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5277403;209.104.56.26;78.682823333299993;79.705033;102.0881483333;8.2269160172582261;1.5706390367560588;374.15206317681736;US;NA
5277307;115.231.100.109;395.03580249999999;365.72774900000002;292.5963066667;3243.8215711675584;3620.5379009491162;2003.1390152048939;CN;AS
5276462;193.51.224.148;1.4856100000000001;7.8695503333000003;15.0913516667;0.58513779819552192;0.7626888743516077;19.395494868698353;FR;EU
5277419;104.27.168.11;2.1225900000000002;1.1425206667000001;23.9688983333;0.21649430818064253;0.25924155031368595;396.08412981137127;US;NA
5277271;54.231.241.169;246.65433166669999;195.22172166670001;221.3898966667;10.706132217252328;12.6137908282433;534.98397552436325;US;NA
5276679;54.192.199.95;11.666911666700001;15.832001999999999;32.3980583333;0.73717254071649108;0.13660632718552876;50.029714029477589;US;NA
5276792;123.103.57.11;353.98154333330001;344.45528949999999;286.38661166669999;8561.4433213023694;526.72833705942753;350.67917513473355;CN;AS
5276555;108.160.172.206;152.40223333335001;162.66740433335002;167.46364916664999;13.952342075959862;31.67984017022766;491.66885247663248;US;NA
5277378;209.95.39.162;133.72968666669999;127.85067100000001;174.47404499999999;5.3686548888670762;15.569326757062678;292.68924633588801;US;NA
5277269;104.20.24.138;1.95308333335;1.20580616665;23.047509166650002;0.14359454976237987;0.19923353899510479;17.819285780473649;US;NA
5276430;61.135.157.156;404.53698833329997;353.58946233329999;403.65651666669999;3567.8264763415591;928.16541090146723;2725.0878615695083;CN;AS
5276533;23.103.183.15;244.0583233333;176.14002466669999;182.52620666670001;29.707819639906884;35.273879288117655;116.49446834108672;US;NA
5276481;172.217.19.131;2.0550691666500001;1.3637141666499999;25.461145833349999;0.18749307625644476;0.20397966622432284;55.456402681229228;US;NA
5276691;94.182.163.3;99.426646666699995;83.755392666700004;97.432078333299998;1874.1105820789569;29.089524749326351;985.67863074715251;IR;AS
5277115;5.134.209.108;41.516561666699999;38.540036333300002;74.633859999999999;3.5172278389906184;18.659325755346625;18.938948032461699;PL;EU
5277170;184.51.148.153;1.5169833333499998;2.0140321666999998;30.679180833349999;2.8474932242228697;0.48743021800492842;163.05570033918406;NL;EU
