mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5277333;170.146.93.56;92.25364556060758;92.50673733434212;112.39159105555423;0.21551032585139132;2.7713782955012718;26.89514231787301
5277253;209.58.128.90;145.84054291789704;144.8861865417885;180.36864114552449;39.792735893061582;10.787881634651175;57.129171834756242
5276509;198.11.132.250;144.37020299409821;143.68802550540738;188.91929550639324;31.697472874026396;19.050540298576461;83.039410648535622
5277372;111.206.208.220;359.52998412134951;385.48118257301269;449.03508080815715;2781.4705101572722;1528.0956809956785;2735.5010732139667
5277299;210.224.168.100;255.31203312372025;265.5402318773003;303.15060279652329;14.408367018919037;168.63928163128404;231.73181614313461
5277082;172.217.16.67;2.1254064134719761;1.7684775044241887;26.697284060963124;0.50856679692372775;0.099924408387465899;19.839893881323015
5276844;104.18.56.71;2.2091876450327432;1.2291850806312685;25.168980117995282;1.0149737478585747;0.063298804949462856;17.012379184302272
5276886;218.211.33.75;277.2686864076914;256.67435572769074;318.53743856666586;12.592654969507409;58.426769489197063;282.1632322564094
5276725;104.94.192.167;2.1100372815027439;1.9625963638231705;36.632245360771641;0.69905817076201293;119.22803651310267;50.400221257379719
5276976;151.101.129.34;8.8593250051122698;11.013963888547547;25.243199325154908;0.74123693769349208;1.047830007960012;27.554371479073083
5276535;111.206.227.118;364.78411623003831;379.75165730339285;409.07360843313438;3167.0929656968679;1875.1035305070859;2731.8740581024103
5276731;203.190.242.69;272.36651106595122;213.12360073006136;223.95841720092119;35.412875259080252;67.581625615860716;206.67084358522399
5276683;104.103.89.231;28.785590083578469;24.797404176993805;37.623270388397344;2.8121566440055652;5.3559793008967507;22.005148071363383
5277166;216.200.199.56;143.49246049164219;146.83260260177167;163.3181336184841;10.101989639263698;43.178652069093587;36.629487606583488
5276523;216.58.211.105;2.1901485321094798;1.8941272181458715;27.538367120287155;1.3367229046033247;0.037750805061208328;77.542341062147969
5276677;104.156.81.67;8.9248024139610624;10.814178128809145;25.21739197640207;0.21144777977892432;1.1624015748239265;25.634413123368045
5276596;104.20.0.4;2.1987159935923075;1.3082120473381655;24.65489327909053;0.60092611130902762;0.63099650316970657;12.888917895703903
5276711;104.16.254.64;2.0428320501492623;1.2620545511309735;25.293632458211505;0.51916002772136449;0.11434002277231212;23.635194826417671
5276828;104.16.123.108;2.1317898770902652;1.2697238913451327;25.534640221239826;0.26572701873915322;0.16224080587421508;35.561098901398047
5276840;172.217.19.131;2.059072883837576;1.3552653838409092;27.145560191921213;0.59482487765885106;0.23411235300104033;34.591604291830258
5276695;54.223.189.245;324.58459247991834;286.345736018075;285.77752912148617;1089.5687559461267;572.30099359953897;790.45590469169053
5276432;140.205.220.96;366.80130653107148;365.24382173785358;360.77664549152644;660.47844992191108;3228.2106957967289;697.23684028631578
5277447;104.20.51.56;2.0811443657808253;1.8443975447356935;25.32132898721947;0.45821831123480811;118.61088099761864;24.390036849806894
5276721;104.19.206.29;2.2271586554193252;1.4872732167668714;25.253568167180067;1.6848195783374602;17.919913480021336;25.64966652737586
5276862;176.53.43.6;49.868021325642459;52.641499431794777;68.640848287180006;20.686234311517669;28.869437500625601;21.255990188836222
5276906;124.243.192.30;425.30546724102624;265.56699939487197;312.21398050513011;1283.7167193627363;585.22564915147541;1632.7203391114451
5276545;103.23.108.107;282.57734296493595;276.8241564639232;310.64902117886498;5.2693944585840837;468.27559523511383;1284.8315494692961
5276491;216.58.208.233;7.5997715749229355;7.3276493180388398;33.270332737002754;474.29305190973474;479.71477716547878;552.33934023951588
5277066;125.6.149.67;247.69712411504338;273.16624331366609;279.22861116027553;14.580511496970258;27.869474299528623;552.31047128270018
5277088;62.138.116.25;18.069906579754601;22.254715483642023;35.412709447852151;0.90747088029481127;225.63097823424971;13.273502660005745
5276856;109.71.160.200;12.63884959193569;6.5647343205483768;28.215995009835396;6.2662724732598702;5.5733869767927944;32.539982154140823
5277070;203.183.234.2;243.60664009341178;229.27184437955046;278.8336245821053;208.80889567847663;13.398173125089043;399.76870182396391
5277184;104.20.11.85;2.331158836382317;1.2624635071134145;25.859208079265855;4.0274430336066285;0.1894302211263014;43.932666281141394
5276842;125.6.146.13;259.13663045230948;266.02301873254748;261.05816953294095;3.3736081269457223;22.044583137083951;22.772536767933257
5276777;82.165.229.87;9.4828247085883426;11.368100660531596;26.73739387525583;0.14606794679061355;0.18596056945279019;74.907346061613111
5276466;94.100.180.200;59.455807169625444;50.167709922090829;63.941946809665382;23.688933053851709;5.0788091358539482;20.90758884066399
5277413;104.20.86.35;2.2959201646988201;1.2631004999997049;26.103667133727729;1.6297993056018629;0.078175645537315749;71.150130320743841
5276763;104.16.85.202;2.1012387130477062;1.2943677675828746;25.606708425077063;1.0192178889250267;0.28596979272923356;45.881514118014891
5276982;104.16.59.133;2.2451800934100294;1.2447076165221238;24.620983230089085;0.50862763705346647;0.1143995112650444;14.553663902314659
5276521;172.217.19.131;2.1975134633036699;1.4395314750269113;26.734323037716514;1.3178705160003106;0.11218607661016404;14.540286091391758
5276978;81.19.82.10;57.619352655327518;52.27703139546243;63.232278062128103;6.3210121078101631;9.0419099359284782;59.277530802029496
5276451;77.88.55.50;40.571910310652072;41.785230918146155;65.257750012328401;11.979616505611251;36.317205204400942;274.90808432455532
5276757;104.70.242.123;8.8646268540455608;9.7745855078899417;36.989773488659168;0.16043797533840709;0.25710476115672665;29.655796723101819
5276850;172.217.19.131;2.1712095565755347;3.0655214597376141;27.399090790009485;5.404643381534993;887.65610208734358;64.011109878928522
5277259;23.235.33.134;9.3318023598834809;10.708035272369322;25.128590211405601;64.415865901768569;1.0481130472476514;24.456444950289107
5276741;23.200.86.152;1.7537607571292033;1.8918480039309735;16.827600870205899;0.32448840041852578;1.1419822912470694;20.220475292296879
5277273;104.20.66.152;1.9883825221230089;1.2760770796463126;25.19806704031652;0.28619204980731638;0.40303271132789553;17.284077311148124
5277443;217.74.65.23;34.695242881099389;37.206844810463416;54.200824141260973;35.826739810307991;28.162767678015115;26.497030796658525
5276796;117.21.226.199;340.49784428006296;357.00558088132721;329.66968214398861;249.38218155507997;2944.8670879911183;871.03661533277022
5276660;23.206.35.117;1.6854846017710916;1.5384110245811211;16.095077409046311;0.26001134611769128;14.737173539664887;13.6444804127245
5276499;220.243.193.127;9.1749554080646014;9.6686509459179941;24.010436012779941;0.16939125607241831;0.53307631651580378;16.830395459786665
5277032;204.154.94.73;150.17843222727302;154.76365292020427;176.28323393434303;41.402497588622147;71.737547938550065;22.338192604843837
5276858;104.25.24.99;2.2007359832310973;1.6511357062987804;25.377873973575312;0.21821281493098341;51.112059578067424;27.557533031225354
5277213;173.192.117.80;116.19888905078847;116.88754533925118;131.24163356015976;77.053043525780367;24.935030368683467;29.921169772738786
5276800;63.240.4.179;84.374231585114373;91.34099204332324;103.72901529816728;12.613768718332343;50.771718644632344;23.583189092475092
5277445;104.156.81.70;9.0971730081301825;11.02367908435;25.033120106710367;0.10755773582476277;1.2493257452459781;19.092393341195038
5277182;213.174.158.154;81.995337924062127;83.917000550296166;110.50252970414114;63.451117869299843;257.89369506085171;227.93386073237028
5276733;104.70.253.135;8.4696909454663611;9.5086640682990815;37.171581669212841;0.62731102054545262;9.0232918959396198;16.743499926149006
5277068;176.32.100.45;79.769185791541005;82.390409391840706;105.92923204523127;84.424600928213962;36.808517511185556;338.86580012729524
5277030;104.25.174.27;2.2757879056058998;1.2853235221235988;25.629311907569619;3.4724872004027465;0.95495372949088253;35.952753741119793
5277321;140.205.250.54;447.20189818275981;305.10485604880591;369.56174854101619;373.0690188905487;936.08172430014065;783.32112178887678
5276447;95.213.11.146;50.564835966469829;47.229240479289651;71.788671429978706;6.5118909418633351;7.5189724520737036;328.80851743294755
5277335;61.135.218.26;384.90227740712294;367.73222550877341;408.18284752322006;4513.9214943271818;2243.9110145525251;3109.8749429827058
5276616;212.58.244.22;8.9221909832887913;9.1195040078678478;34.246541637166665;0.37066396347083408;0.82714792807827253;56.166604891061496
5276699;185.87.146.3;10.075894375613863;14.530770707963127;25.909840255652213;0.588427950198401;4.6456131133019696;104.45948545859532
5277215;172.217.19.131;2.0217098914133333;1.4430233888863637;26.136050406566365;0.37646587289393396;0.089286887890071859;13.519938992414334
5277131;104.20.24.90;2.3473429670601771;1.3007833254666668;25.340561061945721;4.9533102747501605;0.13644067925654352;23.387418049334844
5277020;206.108.40.108;150.87408437500062;163.56725206605734;174.45477455284663;3.936275501323081;28.295380787404017;346.03411081968449
5276434;204.79.197.200;1.7062248619653373;14.370970070550612;16.01930429447577;0.48053071267209729;0.077417248690241622;24.056707763837942
