mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5277631;2400:cb00:2048:1::6819:1863;2.0001506716423885;1.3211423542301493;9.0919852761176116;0.14793935720108439;0.25257020314681666;4.2136349282797179;HK;AS
5277702;2a00:1450:4007:80c::2009;12.430901936056497;1.5420038167169183;19.433498559921752;14.602300704235622;0.57569181254867074;5.4748624279170066;IE;EU
5277678;2a00:1450:4007:805::2003;12.166647319484868;1.4998763402584572;19.587486285856972;1.3533468150557195;2.0863131219809334;11.077348111737683;IE;EU
5277712;2a02:6b8:a::a;41.869272079533133;37.635481220362919;59.516370030394221;15.131182697918289;32.36277034784051;5.3127017003884394;RU;EU
5277694;2400:cb00:2048:1::681c:1bd1;2.3405185235219221;1.3887847317321322;9.3788023573549548;20.773763773141091;2.1612809453286195;6.1623618295522613;HK;AS
5277680;2400:cb00:2048:1::6814:3fcb;2.0242635796014925;1.2566909522391043;9.2104240696498518;0.6238276348021351;0.074088361561445562;4.6124538582130983;HK;AS
5277641;2a00:1450:4007:805::2003;12.150040416669047;1.3776615505931549;19.057728913690774;3.4800141538553051;0.040961678621819972;4.1187994145069569;IE;EU
5277485;2a00:1450:4007:806::200e;11.96000614335744;1.4934287569419642;19.398203293649107;0.36473204243838636;0.29257943270426406;15.215252293388495;IE;EU
5277714;2a00:1450:4007:805::2003;12.164734920634524;1.4069821190473215;20.254200758927084;0.90187402169165343;0.019467858126602115;263.10743585352736;IE;EU
5277539;2a02:b48:4000:d::1;10.919376501995508;13.228935799400896;19.381174850299104;6.3174930679074732;0.056055785412904846;14.052717962298924;UA;EU
5277505;2a00:1450:4007:805::2003;12.286706949404762;1.4369862301586309;19.342664062501491;8.5998861298464853;0.062314812608985234;5.5717145013813267;IE;EU
5277609;2a00:1450:4007:805::2003;12.426613325868958;1.4214026398014925;20.286189044775821;27.872839822276902;0.047675664799775128;139.5958659987389;IE;EU
5277643;2620:106:e003:f00e::63;156.68737329376825;135.06886764391305;169.89336972304864;85.551936865930628;18.181112126545099;10.901525937217581;US;NA
5277670;2400:cb00:2048:1::6810:a632;2.16214878720506;1.39322766666875;9.0337049999982142;0.67425390787810491;9.377346986683472;3.6102508134231934;HK;AS
5277519;2a00:1450:4007:805::2009;12.248779825869253;1.3901614099516417;19.424366194028355;6.1409787739845427;0.030112679695359159;6.9483008159228774;IE;EU
5277515;2a00:1450:4007:805::2003;12.188240605159525;1.5378684523785713;19.139019861113098;1.8443597748533178;0.58688225372073899;4.234140732961766;IE;EU
5277523;2a02:26f0:b2:198::d80;21.19041340999199;21.620744190899405;37.49505351632255;14.529105784205514;23.371591131470353;10.900472754267795;;EU
5277583;2a00:1450:4007:805::2003;12.17920624501018;1.4679010069871259;19.493531157686526;3.7339695613282626;0.18122047054681378;8.2017588825120988;IE;EU
5277553;2a00:1450:4007:805::2003;12.169822744808309;1.652544947576261;19.502004352128193;4.5183258427061803;15.369298511941752;7.3795247290178043;IE;EU
5277601;2a00:1450:4007:808::2009;12.198730261339941;1.892793845168935;20.536698155816566;2.0618278026401837;1.3577523021996301;21.854271439580589;IE;EU
5277724;2400:cb00:2048:1::6814:3338;2.0471679511837273;1.2789600138044379;9.5968637475390537;0.4043815123792176;0.018058895714764982;6.4828427293585875;HK;AS
5277718;2a02:6b8::50;58.472784532640944;57.224463252226997;64.900160370922251;17.277985274658118;10.748152474187247;29.125270306722275;RU;EU
5277692;2a01:e0c:1::1;2.1747886951107787;2.4114137594781435;21.545626222553594;0.40102846599466319;14.169157578546178;18.378152180866454;FR;EU
5277525;2a00:1450:4007:805::2003;12.189552781898813;1.3435047091991099;19.27305639960386;4.6266513862441245;0.024275227673034246;8.3805338171848867;IE;EU
5277613;2a00:1450:4007:805::2003;12.28937535608457;1.3930078644902077;19.501470731948068;5.2659766051221366;0.019459532175779497;10.58575132704226;IE;EU
5277625;2003:2:4:164:217:6:164:162;20.630154307615136;14.340263459943323;17.974831545498816;72.589166923685355;64.541435845226943;80.982811394096757;DE;EU
5277561;2a00:1450:4007:805::2003;12.167944918396143;1.3766301216626113;19.340618442135018;3.6117511726631242;0.064974821087726176;7.7358160818378643;IE;EU
5277543;2a00:1450:4007:805::2003;12.162968511375965;1.4201964678551928;19.186543229476261;2.1217865709181845;0.016445873616758592;4.1135500506676586;IE;EU
5277531;2a00:1450:4007:806::2009;11.990364302270414;1.5487725266266272;19.478536035503847;1.6704606016774082;0.2239762151217142;11.424618706854318;IE;EU
5277611;2400:cb00:2048:1::6810:35a2;2.0176612031559173;1.2261229990130176;9.4674235749517752;0.26676600398747674;0.19684909163492725;6.0152133305685087;HK;AS
5277509;2a00:1148:db00:0:b0b0::1;49.809401792407101;49.015204108481946;57.975516499014788;16.226187074499922;14.390529546629812;384.22186845436096;RU;EU
5277579;2a00:1450:4007:805::200e;12.346003387572191;1.5585412810665682;19.489715719920412;13.281203983448419;0.11254054579421528;8.5424231131252011;IE;EU
5277627;2a00:1450:4007:805::2003;12.253544525223145;1.4182407754712167;19.641051918893769;5.1600581002622059;0.062546663370937949;10.56233673214687;IE;EU
5277571;2a00:1450:4007:805::2003;12.083659689979763;2.6452063531752978;19.401670773810416;0.39372708619778601;246.41555786484537;8.9765618429612068;IE;EU
5277617;2a00:1450:4007:805::2003;12.182248503451481;1.4356421528609467;19.697501612429882;2.9086338450811255;0.064719390239313876;18.540136489023983;IE;EU
5277716;2a00:1450:4007:80c::2009;12.064404927208432;1.4178094809210844;19.948288679721383;1.1979374969169998;0.099764156387420089;27.615134446567936;IE;EU
5277655;2a00:1450:4007:805::2003;12.254315835813692;1.4268616448395834;19.876553521825596;6.8006678500154214;0.10177278910547628;31.742163755201677;IE;EU
5277513;2a00:1450:4007:805::2003;12.299488072914581;1.8129341378976189;19.272992157739584;7.0011316249430839;53.703193763625116;6.0955739086196532;IE;EU
5277493;2a00:1450:4007:805::2003;12.240878835309497;1.4098288961415431;20.142690994064388;6.4329266572029491;0.034333352538041373;71.381999326905898;IE;EU
5277688;2a00:1450:4007:805::2003;12.193497517309199;1.4402295093976261;19.505065835806825;4.3331844259511412;0.055536713640200804;11.518360469157965;IE;EU
