mesurement id;Destination;median(min RTT) from Gandi;median(min RTT) from mPlane;median(min RTT) from FranceIX;median(min RTT) from LISP-Lab;median(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964681;2001:41d0:8:2674::70;5.8045454999999997;4.9443450000000002;10.1554495;15.4544625;67.647757999999996;1617.7613109217464;0.011417065217563043;1.2909993242970519;0.013103729322213525;845.83762212886768;FR;EU
6964624;2620:0:862:ed1a::1;15.234819999999999;13.7142;11.327279000000001;20.778179999999999;165.85961800000001;1.2086698421950084;0.014120004232851363;0.039576401470526316;0.014267029408072205;14.870372590945081;US;NA
6964725;2400:cb00:2048:1::6814:50f4;2.1642239999999999;1.8783399999999999;1.048206;8.187595;174.97961900000001;3.8852690691664709;2.0634431949582117;2.488703125006865;12.079172114604253;2497.6832297980341;HK;AS
6964532;2a00:1450:4007:805::2009;2.8834569999999999;11.876290000000001;1.4185025;18.140667499999999;167.427874;76.690668617648569;0.0022198675766873259;0.0058248576635717966;0.21955275550978393;71.281515859746307;IE;EU
6964729;2400:cb00:2048:1::6814:3338;2.1212169999999997;1.78478;1.0587875;7.9790000000000001;170.82396999999997;87.966021446944396;2.2295322021726491;6.6765132006261334;3.0849791971425575;80339.379137138778;HK;AS
6964508;2a00:1450:4007:805::2003;3.1887370000000002;12.051594999999999;1.455147;18.251447499999998;168.9615695;98.946359563429596;0.12645915601631663;0.01094669122526701;0.035641173892594864;509860.09809358063;IE;EU
6964552;2a02:b48:4000:d::1;12.088322999999999;20.746147499999999;10.3063015;17.59037;174.450467;1392.7240704588701;5.5698099247250292;0.0087539263351220243;8.0809557221776682;513783.8859642868;UA;EU
6964602;2001:978:2:aa::25:2;17.130244000000001;21.655862499999998;10.891293999999998;15.433244999999999;175.80560299999999;36.603581159821708;6.6699113357086635;0.0396289771125551;0.014472487775689366;86.078747484917145;DE;EU
6964574;2400:cb00:2048:1::6810:325d;2.6242570000000001;1.7928275;1.0245735;8.027235000000001;171.89264249999999;204.35419141426533;2.0044828873292517;2.2969919727572377;12.223182298772947;11.585605312176355;HK;AS
6964717;2a02:6b8:a::a;44.127752999999998;43.806147499999994;38.894986000000003;58.636009999999999;206.295209;2356.3911576864962;1.4927715917625548;21.729244192144865;1.2371127595381581;1084.5228110565188;RU;EU
