mesurement id;Destination;mean(min RTT) from Gandi;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;mean(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964739;2400:cb00:2048:1::681b:a0a0;3.2174920867850099;2.021089201183432;1.2430970473372782;8.2656018441814592;179.62309188954634;32.21079758701724;1.8936424859632177;2.2185643205117294;3.0050306192088767;33127.37205025828;HK;AS
6964681;2001:41d0:8:2674::70;15.403301171140939;4.9543203104026849;10.214219496644295;15.455174865771811;79.661170499999983;1617.7613109217464;0.011417065217563043;1.2909993242970519;0.013103729322213525;845.83762212886768;FR;EU
6964624;2620:0:862:ed1a::1;15.457538168888886;13.729862244444446;11.297644428148148;20.772625903703702;166.39628909037037;1.2086698421950084;0.014120004232851363;0.039576401470526316;0.014267029408072205;14.870372590945081;US;NA
6964725;2400:cb00:2048:1::6814:50f4;2.5522672567375886;2.0925417304964538;1.2984682496453901;8.559628163120566;194.38527590212766;3.8852690691664709;2.0634431949582117;2.488703125006865;12.079172114604253;2497.6832297980341;HK;AS
6964532;2a00:1450:4007:805::2009;4.7704835883838381;11.883837121212121;1.4274922045454543;18.166444962121211;168.67735578030306;76.690668617648569;0.0022198675766873259;0.0058248576635717966;0.21955275550978393;71.281515859746307;IE;EU
6964729;2400:cb00:2048:1::6814:3338;5.6338823423076922;2.0239581538461535;1.4058472461538465;8.2229905288461538;186.7431807923077;87.966021446944396;2.2295322021726491;6.6765132006261334;3.0849791971425575;80339.379137138778;HK;AS
6964508;2a00:1450:4007:805::2003;4.9700766675977652;12.067798240223462;1.4658738254189942;18.262450460893856;196.12362770391061;98.946359563429596;0.12645915601631663;0.01094669122526701;0.035641173892594864;509860.09809358063;IE;EU
6964552;2a02:b48:4000:d::1;17.826500964809384;20.23713952346041;10.310719684750733;17.729697954545454;209.81515690615834;1392.7240704588701;5.5698099247250292;0.0087539263351220243;8.0809557221776682;513783.8859642868;UA;EU
6964602;2001:978:2:aa::25:2;18.040297304812832;21.601918128342245;10.912487149732621;15.42731105614973;177.37951297058822;36.603581159821708;6.6699113357086635;0.0396289771125551;0.014472487775689366;86.078747484917145;DE;EU
6964574;2400:cb00:2048:1::6810:325d;5.0032956432584266;1.9979616432584271;1.2573625351123596;8.3833412500000009;171.92727473033705;204.35419141426533;2.0044828873292517;2.2969919727572377;12.223182298772947;11.585605312176355;HK;AS
6964717;2a02:6b8:a::a;55.653454697183101;43.310234774647888;39.420931543661972;58.696345866197177;220.47510762535214;2356.3911576864962;1.4927715917625548;21.729244192144865;1.2371127595381581;1084.5228110565188;RU;EU
6964594;2400:cb00:2048:1::6814:1c30;2.8840125328671329;1.9382988391608391;1.3430212223776223;8.3010656433566439;184.308314;5.6754791478453042;2.0908055648734769;2.4442347074955628;3.4802014087807045;83448.508220067815;HK;AS
6964504;2620:0:862:ed1a::1;16.238484441584159;13.724933207920794;11.268311928712871;20.774246306930692;206.86603206336633;10.250300268081375;0.0068934174972339951;0.039496967082264224;0.016611266905915703;862660.58878952276;US;NA
6964620;2a00:1450:400c:c02::a0;7.1410658868421049;16.151330592105264;5.8974472289473683;22.532720342105264;169.71783599473684;0.10483861753833196;0.074394921882083576;0.1368334215550186;0.026220166688961898;72.874288602581146;IE;EU
6964642;2a04:4e42:600::230;112.35677821621621;11.618549617117116;99.927681060060067;20.215255487987985;194.52184074324325;3907.5432278963208;5.3206855732603273;0.011935575335035444;0.018133165297772376;28820.455463424387;;EU
6964733;2400:cb00:2048:1::681b:d61e;6.7475503464235631;2.0532088499298737;1.2716163660589062;8.3425541023842911;172.61135866339413;736.74358913253536;2.0395483660254654;2.442882544281304;11.171429866723598;20.813264099237852;HK;AS
6964737;2001:420:1101:1::a;114.81222786019418;127.6458258252427;112.93755232815533;122.08098598058253;169.99593502718446;11.467216108796867;3.2845652462082033;0.99313929822119029;19.12752699495627;139.18820860874527;US;NA
6964496;2a00:1450:4007:806::2004;9.6093602566619918;12.114180245441794;1.4496959565217391;18.472314410939692;169.44806843057503;341.68243689669345;0.0088748713294979596;0.0060937792991804379;0.010005740246006449;9.9113151279513634;IE;EU
6964586;2400:cb00:2048:1::681b:671;3.3424649901823282;2.0040645441795233;1.2686447307152875;8.2683537096774185;191.38391273492286;12.059915698602902;2.1365723988130112;2.4528270258077312;3.179281707092795;990.59592130594967;HK;AS
6964695;2a00:1450:4007:805::2004;14.449634343618511;11.835431269284713;1.5106047180925668;18.206029803646562;171.56817542917253;4325.9220663296965;0.0098694970606259431;0.10913536719370032;5.6045707950920365;3522.8500653886645;IE;EU
6964514;2a02:6b8:a::a;43.890917555555561;43.294703794037936;39.308025078590781;58.71548657181571;201.36618748780489;29.023790755822716;1.9043821113369603;19.243689645000575;1.0185265377506458;81.282142875924535;RU;EU
6964703;2a04:cb41:f016:1::46;24.581254357894739;11.830969324561403;14.129427059649123;23.094465771929823;201.9707110263158;23.544971265467897;2.7336104406607284;0.0069745442243192516;0.022724508169930449;9436.1914924080702;NL;EU
6964506;2a00:1450:4007:805::2003;4.6628682676864246;12.055682590822181;1.4405094588910135;18.257571261950286;182.07403021797325;17.320063186481306;0.031022398902513262;0.0057735201964777558;0.010014998413225847;78979.629864974879;IE;EU
6964524;2a00:1450:4007:805::2003;3.0611251662269128;12.038378482849604;1.4053321081794194;18.259331794195251;171.50909760422164;0.92897098790210142;0.024677037982196923;0.0038286365762758966;0.011491396556543387;480.15453669039999;IE;EU
6964689;2400:cb00:2048:1::6814:372b;2.5053358587412586;2.0574982237762236;1.2735609356643358;8.3619033286713282;189.47541783636362;3.4716194870365187;2.0479789323442579;2.4374009114665838;7.6774334894170311;689.0489243581394;HK;AS
6964648;2620:106:e003:f00e::63;156.05993879591838;147.05307234693879;134.264116622449;169.29789056122448;178.21726705830906;9788.6854512176888;11.865048027176488;0.010247695849969599;8.198901375422242;858.07188385271934;US;NA
6964658;2001:1890:1c00:5112::f:1008;110.3132069097345;113.87116924778762;99.295470929203532;114.05906299115045;182.14419743185843;283.35741351218729;54.751127910627076;32.741554111733826;55.850738342782478;517.05054553555283;US;NA
6964685;2400:cb00:2048:1::6814:3fcb;5.4197028300395251;2.0018460770750988;2.0783650316205535;8.2386537747035558;217.53088461462451;136.69803099777809;1.9869806880844625;311.12927405102005;3.0840775290049218;462040.1147688991;HK;AS
6964723;2a02:6b8::50;81.618181904694168;53.914369139402552;59.919659553342811;63.744942411095302;240.23359220910382;11461.184535689836;2.8071258362677871;23.757397938691142;3.3207142330276502;597.6404691411833;RU;EU
6964616;2400:cb00:2048:1::6810:35a2;10.996431472727274;1.9470573496503498;1.2937291790209791;8.2619216993007001;175.81656958321679;2711.2828826392974;2.0225365107136404;2.324196872225627;3.2226516862976369;8449.9180433696183;HK;AS
6964542;2a00:1450:4007:806::2003;10.855132334745761;11.832340310734464;1.4841845084745762;18.179636221751412;192.16162776694915;1252.0821312324122;0.0064646878348610685;1.2096262853112778;2.611772451003628;1559.4451007421455;IE;EU
6964666;2a02:6b8::2:105;65.345980263009849;63.421662032348813;55.609161261603369;63.649875225035167;243.39489292827002;69.090756769487498;9.8617291891111645;22.010274180467597;3.573517788288346;91183.904110472955;RU;EU
