destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
141.0.174.44;rmd;[15.60982, 15.8609616667, 16.12288];[15.65349, 16.097165, 16.67522];[15.72091, 16.0540616667, 16.28744];[15.69865, 15.97464, 16.376645];[15.708255, 15.7463266667, 15.78892];[15.90249, 16.0435916667, 16.116075];[15.50073, 15.821155, 16.415485];[15.83788, 16.2147083333, 16.547825];[15.80703, 16.0128283333, 16.237775];[15.980335, 16.4273066667, 17.220855];[15.858565, 16.2492666667, 16.4753];[16.264495, 16.6848066667, 17.109125];[16.16563, 16.3182483333, 16.480305];[15.803845, 16.0522566667, 16.305165];[15.58931, 16.339845, 16.94231];[16.769795, 17.1653, 17.56548];[15.961455, 16.2266033333, 16.494815];[15.89646, 16.09581, 16.200375];[15.76031, 16.3710933333, 16.68184];[16.02525, 16.860015, 17.740085];[17.854065, 18.993395, 19.82634];[16.86386, 19.4441733333, 21.470675];[16.35546, 17.0047866667, 17.547];[15.95373, 16.3602633333, 16.6403];[16.153275, 16.33019, 16.48209];[-1, -1, -1];[16.12621, 16.4973016667, 17.229515];[16.37159, 18.9773766667, 22.00989];[15.912105, 21.1188866667, 28.15046];[35.89414, 38.20752, 39.856575];[16.303475, 17.04667, 18.00002];[15.700555, 16.0221883333, 16.36394];[14.27726, 14.6554683333, 15.34159];[14.7774, 15.7292016667, 16.39694];[13.686215, 15.5343816667, 18.62302]
141.0.174.44;LISP-Lab;[25.49044, 26.5122383333, 28.333715];[69.754525, 100.9632283333, 123.707485];[26.12316, 33.5877066667, 43.710485];[26.026165, 31.57793, 40.84087];[25.331875, 34.4727516667, 52.441];[25.352405, 31.1604333333, 42.151775];[24.75547, 35.5218333333, 48.02548];[25.066225, 32.35752, 38.956655];[25.665495, 28.208005, 33.19619];[34.01834, 60.3597483333, 96.10925];[24.61491, 25.1511433333, 25.48449];[33.94623, 39.3459366667, 49.92023];[25.075085, 26.118645, 28.07949];[25.48411, 26.6686483333, 27.377345];[24.989475, 29.9765183333, 39.458765];[26.840355, 34.5579433333, 39.19435];[24.67876, 31.3237983333, 41.95321];[25.80531, 30.5414216667, 37.162755];[24.942855, 25.4251466667, 25.99621];[25.26674, 25.47302, 25.8125];[38.265815, 44.7725283333, 53.154315];[25.21388, 25.481745, 25.770275];[25.340455, 36.2186616667, 44.135105];[25.0486, 28.6664633333, 34.444705];[-1, -1, -1];[38.31946, 47.751845, 63.70553];[26.0699, 30.8334683333, 34.61945];[24.969875, 27.5654716667, 32.491175];[29.258035, 31.2294533333, 34.39001];[25.864015, 29.40205, 33.717825];[25.556685, 28.2975233333, 32.35094];[35.070805, 46.513815, 58.08282];[42.606335, 44.5271233333, 46.06293];[48.905615, 64.56053, 80.101905];[31.720415, 42.0040033333, 53.1084];[26.123395, 28.33, 32.351025]
207.171.166.22;mPlane;[181.469, 186.572, 195.341];[175.879, 176.3036666667, 176.596];[175.053, 175.672, 176.339];[175.523, 176.276, 176.672];[174.338, 174.912, 175.486];[175.71, 176.7223333333, 178.234];[176.49, 180.809, 183.029];[175.877, 176.2636666667, 176.595];[183.099, 184.0353333333, 184.814];[176.339, 176.4353333333, 176.603];[176.49, 183.2926666667, 187.219];[176.186, 176.265, 176.334];[176.27, 179.9816666667, 187.172];[179.051, 180.2413333333, 181.747];[175.885, 176.532, 177.062];[175.849, 182.885, 186.8];[176.168, 176.267, 176.4];[179.092, 180.7153333333, 183.097];[176.425, 179.9773333333, 187.05];[176.69, 177.3863333333, 178.213];[177.109, 179.73, 184.595];[176.149, 176.1826666667, 176.246];[178.556, 179.8253333333, 181.105];[176.644, 179.457, 181.195];[178.515, 184.1786666667, 189.688];[182.783, 184.2575, 185.732];[175.972, 176.1693333333, 176.449];[176.205, 176.3443333333, 176.472];[176.023, 181.7183333333, 185.713];[176.262, 183.1946666667, 187.426];[176.9, 180.3216666667, 186.993];[176.523, 177.7096666667, 179.709];[176.019, 178.6693333333, 180.811];[176.3, 176.5613333333, 177.032];[177.911, 179.3783333333, 180.965];[191.206, 191.7466666667, 192.332]
207.171.166.22;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
207.171.166.22;rmd;[95.288845, 95.6968983333, 96.230365];[94.695095, 95.2390266667, 95.71911];[95.45302, 95.69608, 95.833395];[94.881395, 95.1295416667, 95.53434];[95.019395, 95.3087283333, 95.46918];[95.173785, 95.453105, 95.597895];[94.947605, 95.086425, 95.159995];[95.18327, 95.427805, 95.619645];[94.75066, 95.4478283333, 96.53367];[95.157745, 95.4757466667, 95.81072];[95.03975, 95.2917416667, 95.651175];[95.120295, 95.6485016667, 96.58871];[95.40119, 95.71055, 96.1999];[94.92895, 95.060845, 95.251155];[95.278935, 95.338655, 95.407345];[94.80654, 95.0472733333, 95.456335];[94.903325, 95.3272233333, 95.71482];[95.113645, 95.37716, 95.5792];[94.98389, 95.493645, 95.82282];[87.386405, 88.9698433333, 89.953385];[88.91987, 89.282985, 89.91955];[87.236125, 89.3649733333, 90.827485];[86.98687, 88.80202, 89.738315];[89.564665, 89.6774566667, 89.822685];[89.364925, 89.6540833333, 89.82529];[89.78391, 90.1972333333, 90.982985];[89.32494, 89.6596283333, 89.99239];[88.61807, 89.40006, 89.939145];[89.041335, 89.3948983333, 89.73752];[88.95914, 92.48084, 99.180525];[89.53897, 89.7441133333, 89.86422];[88.85555, 89.5409716667, 90.048485];[84.77767, 88.4665, 94.92962];[84.19509, 84.762565, 85.423595];[84.806625, 88.0078916667, 90.76678]
207.171.166.22;LISP-Lab;[102.80978, 104.4143816667, 107.478385];[137.63433, 145.897365, 152.16809];[104.80486, 115.3166, 125.138105];[102.540225, 102.7506716667, 103.06777];[102.675275, 105.2284933333, 107.175905];[103.722735, 109.5457366667, 116.309815];[103.098595, 104.806815, 106.70222];[102.753615, 105.483615, 107.662815];[104.24353, 116.122735, 133.00414];[102.609125, 107.9201433333, 114.754145];[102.780515, 107.8501533333, 117.225855];[104.0498, 105.5467816667, 107.71593];[102.77593, 103.0107916667, 103.20927];[103.67353, 111.0207066667, 120.95189];[103.35573, 105.87639, 107.885215];[102.627935, 104.5042233333, 108.034];[102.710225, 103.7011983333, 104.465305];[102.59929, 107.1668516667, 110.123365];[102.312045, 102.5059133333, 102.79899];[102.348895, 103.5795233333, 105.878175];[122.207085, 130.7699083333, 136.026305];[103.322565, 106.782025, 109.885725];[105.40675, 116.4075233333, 125.480335];[103.149545, 103.421855, 103.696275];[103.131215, 106.1352666667, 109.53199];[103.454925, 104.4542833333, 105.427495];[111.198615, 115.6874616667, 119.64088];[111.143, 115.3084233333, 122.01263];[104.34636, 108.987235, 113.15856];[102.72745, 103.9299283333, 104.616305];[102.468865, 103.6217716667, 105.90336];[121.476795, 123.6928083333, 125.132355];[112.53164, 120.7263233333, 126.547105];[108.648705, 112.019025, 115.71843];[102.690055, 104.00614, 106.183525];[102.64819, 103.0631733333, 103.77777]
54.204.43.31;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.204.43.31;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.204.43.31;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.204.43.31;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
111.202.12.1;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
111.202.12.1;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
111.202.12.1;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
111.202.12.1;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
54.149.140.74;mPlane;[150.051, 152.6856666667, 157.906];[155.861, 156.5606666667, 157.29];[150.007, 152.729, 158.163];[150.072, 150.2316666667, 150.34];[149.993, 150.4896666667, 151.213];[150.526, 150.9973333333, 151.868];[156.257, 157.4156666667, 158.101];[150.545, 150.6406666667, 150.746];[150.645, 150.8653333333, 151.286];[153.828, 154.7416666667, 155.548];[150.67, 150.7186666667, 150.78];[152.168, 152.432, 152.891];[152.121, 158.3363333333, 161.963];[152.582, 153.2513333333, 153.913];[152.197, 155.6953333333, 162.526];[152.227, 153.1676666667, 154.969];[151.341, 153.918, 158.255];[155.972, 156.7676666667, 157.747];[152.105, 152.407, 152.965];[152.117, 152.1916666667, 152.256];[152.145, 153.652, 156.494];[152.152, 155.678, 162.604];[150.575, 151.276, 152.632];[155.517, 157.464, 159.775];[150.669, 150.796, 151.039];[150.006, 150.0423333333, 150.109];[150.888, 152.015, 154.232];[150.595, 151.547, 153.103];[154.156, 155.894, 158.246];[154.21, 156.2423333333, 159.464];[152.097, 152.275, 152.473];[151.992, 152.079, 152.141];[152.084, 152.112, 152.151];[155.53, 155.9693333333, 156.374];[150.955, 158.417, 170.138];[152.144, 155.8553333333, 161.076]
54.149.140.74;rmd;[170.396635, 174.0847183333, 181.13787];[170.76139, 177.211425, 180.81499];[170.33785, 170.5218183333, 170.64643];[170.267875, 177.104815, 180.629895];[170.87851, 177.6091233333, 181.304975];[170.41088, 177.2188583333, 180.70055];[170.16409, 173.8653016667, 180.48986];[180.5568, 180.6809, 180.82092];[180.296025, 180.6337066667, 181.02247];[170.32903, 173.87779, 180.781945];[171.141115, 177.6970183333, 181.22441];[170.265515, 177.4075516667, 181.102205];[170.585035, 170.7229083333, 170.976885];[170.51789, 177.48714, 181.1537];[170.53266, 177.0144216667, 180.369215];[170.36337, 174.03417, 180.908655];[180.32354, 180.9453416667, 181.584545];[170.19091, 173.6679666667, 180.034665];[171.11226, 177.560395, 180.87702];[170.477295, 170.6488483333, 170.763595];[170.709, 170.724215, 170.736555];[170.00153, 170.1567866667, 170.33033];[170.796055, 174.4250083333, 181.455325];[180.36274, 180.8101016667, 181.26684];[170.39234, 177.2654633333, 180.822385];[170.515245, 173.99956, 180.891925];[169.68488, 173.5100783333, 179.60624];[170.239825, 170.432255, 170.655235];[170.178745, 177.22031, 180.864035];[170.59202, 174.008435, 180.56622];[170.358875, 173.8659916667, 180.63583];[169.711785, 169.8544916667, 170.01056];[192.71543, 192.8384883333, 192.94941];[182.072515, 185.558325, 192.33077];[182.32832, 185.68642, 192.201425]
54.149.140.74;FranceIX;[169.625321, 169.6560053333, 169.708278];[169.76892, 169.864656, 169.999291];[169.718072, 169.8076196667, 169.87177];[169.440876, 169.6129123333, 169.852551];[169.507557, 169.650714, 169.927553];[169.625313, 169.7589093333, 169.963657];[169.575234, 169.8694143333, 170.123655];[169.488268, 169.7349023333, 170.058852];[169.542766, 169.8405676667, 169.999226];[169.704423, 169.899154, 170.010134];[169.508302, 169.7321286667, 169.970567];[169.528656, 169.6737866667, 169.76482];[169.654231, 169.7852563333, 169.949567];[169.55318, 169.763214, 169.878801];[169.728766, 169.8394586667, 169.961817];[169.720353, 169.7839213333, 169.858706];[169.845746, 169.8717123333, 169.886216];[169.710533, 169.8569793333, 170.040388];[169.614377, 169.825151, 170.082067];[169.468714, 169.678841, 169.818713];[169.830128, 170.0934633333, 170.512149];[169.761975, 170.0021433333, 170.307676];[169.575905, 169.6690053333, 169.719073];[169.684679, 169.918012, 170.23713];[170.766382, 171.7690363333, 172.762889];[169.750331, 169.852565, 169.974816];[169.610462, 170.8934436667, 171.584982];[169.741751, 169.8564163333, 170.006005];[169.822473, 169.8832086667, 169.925963];[169.774834, 170.281144, 170.995696];[169.746756, 169.9117926667, 170.031929];[169.800259, 169.9843956667, 170.179057];[169.665785, 169.7820463333, 169.991035];[169.775359, 169.811611, 169.87199];[169.736852, 169.901946, 170.160473];[169.900439, 169.937068, 169.968597]
54.149.140.74;LISP-Lab;[175.28831, 178.0053966667, 183.32195];[175.367135, 175.6430633333, 175.957455];[177.936525, 180.281195, 182.256575];[176.635015, 180.283415, 182.61025];[175.625885, 178.974275, 181.717465];[179.31329, 183.44313, 186.412695];[197.25366, 214.2504533333, 234.12152];[179.27216, 180.8006733333, 182.50983];[190.88465, 193.2974166667, 195.482295];[178.727345, 199.0998683333, 215.856145];[176.164405, 183.036155, 186.515605];[178.66621, 192.4462416667, 209.23944];[176.04932, 180.38245, 185.474585];[175.530855, 177.22811, 178.788435];[175.926815, 185.533905, 195.92262];[180.899005, 184.4057516667, 191.33725];[175.546715, 184.0504466667, 194.163425];[175.54265, 182.9429216667, 193.89709];[175.774765, 176.6767833333, 178.20369];[175.40263, 175.65109, 175.8033];[200.412005, 209.804985, 227.30311];[178.59042, 182.6440116667, 190.17522];[180.985505, 195.890955, 213.00235];[175.947325, 176.800335, 177.80132];[-1, -1, -1];[182.53633, 187.8314616667, 195.51867];[176.39664, 177.8717216667, 180.476955];[218.45002, 220.29622, 223.983545];[187.19341, 221.00348, 241.851155];[176.27894, 183.742625, 192.372465];[180.54163, 184.0937816667, 186.997855];[176.140005, 182.376505, 188.118945];[183.454945, 198.6942433333, 219.32633];[183.863595, 185.55525, 186.48384];[177.824195, 184.5923616667, 195.015095];[177.396795, 191.1736966667, 211.513835]
178.236.7.219;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
178.236.7.219;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
178.236.7.219;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
178.236.7.219;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
106.120.167.66;mPlane;[409.09, 409.1763333333, 409.252];[399.267, 403.465, 407.553];[393.642, 395.5313333333, 397.974];[386.346, 398.1886666667, 404.872];[345.345, 383.901, 403.338];[322.367, 350.2456666667, 372.796];[352.643, 361.108, 377.485];[307.687, 312.3473333333, 321.4];[307.027, 315.975, 326.929];[303.657, 305.9993333333, 307.912];[419.4, 420.9996666667, 423.572];[358.764, 392.5183333333, 409.858];[417.259, 433.0663333333, 442.668];[420.613, 429.7293333333, 436.927];[396.798, 399.7856666667, 401.585];[389.788, 394.6026666667, 401.887];[336.747, 374.0776666667, 399.823];[410.626, 411.739, 413.292];[405.145, 405.4953333333, 405.774];[300.549, 312.732, 320.461];[409.905, 426.8816666667, 436.894];[441.615, 448.9516666667, 452.867];[412.568, 422.227, 427.207];[416.866, 418.026, 418.942];[401.719, 415.8546666667, 424.793];[418.185, 420.2463333333, 422.507];[401.005, 402.3573333333, 403.054];[411.77, 430.8216666667, 452.823];[409.931, 410.6646666667, 411.525];[416.822, 418.6693333333, 420.238];[419.632, 422.6595, 425.687];[453.464, 454.3153333333, 455.615];[430.72, 445.5986666667, 456.267];[481.888, 490.6643333333, 496.781];[421.692, 427.5875, 433.483];[400.09, 402.8616666667, 405.045]
106.120.167.66;rmd;[266.85067, 284.1476333333, 295.090945];[198.586465, 224.7170733333, 250.3925];[259.366855, 279.8431916667, 296.06986];[220.887915, 262.721715, 295.793945];[195.451595, 196.022555, 196.519465];[194.89919, 195.6891916667, 197.263015];[195.895565, 196.43904, 197.19955];[195.364855, 196.3346616667, 197.86655];[197.939165, 217.24475, 228.534085];[196.170915, 196.8890933333, 197.38947];[229.011665, 249.697185, 271.85621];[194.282445, 228.3807383333, 290.866185];[265.74255, 272.4115016667, 280.337525];[196.394915, 197.96128, 199.527645];[245.8663, 272.0618383333, 296.402135];[196.275905, 197.5561766667, 198.2682];[203.91817, 250.840075, 294.97213];[197.338495, 198.128765, 198.79006];[218.34462, 271.5918216667, 299.026755];[196.58235, 196.7098066667, 196.83623];[198.265635, 222.920245, 238.27261];[296.667945, 297.3604666667, 298.422175];[192.46337, 221.1272883333, 241.78112];[196.38784, 232.6498183333, 296.316495];[230.458115, 263.1720275, 295.88594];[196.3145, 198.192625, 200.31416];[201.354915, 241.3510575, 281.3472];[196.173925, 197.4410116667, 199.740115];[256.021575, 259.4131816667, 264.74736];[220.99137, 271.6162833333, 297.279725];[280.039925, 291.0537116667, 297.15292];[352.3512, 361.647625, 366.672585];[258.25072, 267.6134383333, 272.9791];[293.82273, 295.1479116667, 296.217325];[265.995565, 277.107385, 289.12946]
106.120.167.66;FranceIX;[335.270922, 335.427961, 335.622575];[335.619616, 336.2825653333, 336.616293];[351.818, 364.535658, 372.162862];[366.136753, 370.168413, 374.200073];[371.271114, 372.939917, 374.60872];[356.367829, 358.1783675, 359.988906];[341.963255, 358.670955, 371.587811];[364.197488, 364.4484533333, 364.864264];[374.172044, 376.520325, 378.652018];[364.606599, 374.7314035, 384.856208];[350.444818, 350.444818, 350.444818];[370.434461, 372.734101, 375.033741];[352.339835, 356.2746376667, 360.0067];[339.162942, 339.5526125, 339.942283];[339.250234, 340.8926295, 342.535025];[372.890565, 374.641079, 376.391593];[337.37033, 337.37033, 337.37033];[339.54853, 353.644819, 367.741108];[362.710068, 365.0228195, 367.335571];[401.423219, 416.5311396667, 424.405408];[411.894323, 416.2418065, 420.58929];[388.588712, 391.5644675, 394.540223];[372.722846, 372.722846, 372.722846];[371.126322, 371.126322, 371.126322];[426.718312, 427.5118283333, 428.887014];[390.107757, 390.107757, 390.107757];[379.89269, 380.575576, 381.258462];[370.652871, 371.226199, 371.799527];[382.675654, 383.842602, 385.53789];[370.234875, 370.234875, 370.234875];[396.758316, 413.790098, 430.82188];[438.577698, 439.2968265, 440.015955];[457.259985, 463.7606506667, 467.836115];[432.594148, 432.594148, 432.594148];[387.261229, 387.261229, 387.261229];[375.586932, 375.586932, 375.586932]
106.120.167.66;LISP-Lab;[269.551515, 281.8015016667, 297.332205];[305.769455, 312.3916316667, 317.75112];[296.513645, 321.8566383333, 357.72494];[345.02426, 353.66969, 368.373945];[289.319925, 295.620375, 302.608645];[297.16568, 338.90818, 360.62273];[291.243175, 314.6565, 340.76405];[315.75201, 330.65919, 357.544325];[294.073335, 302.77154, 313.639785];[258.0028, 307.653655, 357.30451];[339.87701, 342.096185, 344.31633];[296.315575, 317.7573525, 339.19913];[281.781725, 295.57632, 309.370915];[340.47146, 350.7042116667, 357.688015];[324.160615, 354.146955, 375.71979];[339.29195, 355.3154125, 371.338875];[272.47789, 308.9431883333, 339.831505];[348.17172, 348.17172, 348.17172];[303.58976, 332.7267583333, 358.64123];[260.113565, 292.263795, 324.414025];[360.062395, 367.678075, 373.230225];[355.634025, 358.9026266667, 362.553245];[318.18381, 338.7551916667, 371.68908];[259.31002, 314.6686166667, 363.648895];[-1, -1, -1];[350.876265, 361.4865416667, 369.51202];[334.523745, 353.6601366667, 366.605725];[362.317545, 366.8332925, 371.34904];[357.65499, 364.9723816667, 378.78366];[357.850535, 360.4357216667, 364.904115];[357.90898, 363.4689083333, 372.38277];[365.28511, 371.03908, 377.73716];[366.019405, 379.5405333333, 394.14597];[367.3621, 373.4844333333, 376.742275];[353.239045, 357.412145, 361.82337];[357.17729, 363.2570016667, 373.95412]
